,status_id,screen_name_x,account.type,class_type
15277,1599615266106724352,human#1,human,human
15278,1214414145291878400,human#10,human,human
15279,866505351532875776,human#4,human,human
15280,1227436932382240769,bot#4,bot,gpt2
15281,1226564127989960705,human#10,human,human
15282,1083384495242235904,human#10,human,human
15283,1209925148435865600,human#7,human,human
15284,1215679698585341952,bot#2,bot,gpt2
15285,1269999018773491714,bot#1,bot,gpt3
15286,1618009594592399362,human#1,human,human
15287,1178700476562280448,human#4,human,human
15288,999501459539546112,human#11,human,human
15289,1205166008333303808,human#10,human,human
15290,1222849223273533440,bot#12,bot,rnn
15291,1151380226460356608,human#10,human,human
15292,1293204581669888000,bot#1,bot,gpt3
15293,1211524601756340224,bot#12,bot,rnn
15294,1178685968179576832,bot#10,bot,others
15295,1655918477767475203,human#5,human,human
15296,758995717562040320,human#4,human,human
15297,933641565326622720,human#8,human,human
15298,1194931228199272449,bot#4,bot,gpt2
15299,1211787992366338048,human#2,human,human
15300,1132979041483468803,bot#22,bot,gpt2
15301,1123011369043775490,bot#12,bot,rnn
15302,1283444422357716994,bot#1,bot,gpt3
15303,1220511535732228096,bot#9,bot,gpt2
15304,1153814336436969473,bot#12,bot,rnn
15305,1169457411486171138,bot#12,bot,rnn
15306,1161694827861331968,human#11,human,human
15307,1076602955611041792,bot#7,bot,rnn
15308,1219058836935299073,human#10,human,human
15309,1655970038484959240,human#5,human,human
15310,1211074530044776459,bot#4,bot,gpt2
15311,1212226838417661952,human#7,human,human
15312,1516876368457474051,human#17,human,human
15313,1196427872669294594,bot#10,bot,others
15314,1655974890212556807,human#5,human,human
15315,1220452007389155328,human#12,human,human
15316,1212051638329851905,human#10,human,human
15317,1089563832517677056,human#10,human,human
15318,1175635869367066624,bot#10,bot,others
15319,1229752039040782336,human#12,human,human
15320,1405572286464331778,bot#24,bot,gpt3
15321,1132757957173579776,human#4,human,human
15322,1321836411025268737,bot#1,bot,gpt3
15323,1549227001180852224,human#17,human,human
15324,1499145711165665281,human#17,human,human
15325,1199066523027038208,bot#17,bot,gpt2
15326,1266600989856985089,human#4,human,human
15327,1138568077774184448,bot#11,bot,others
15328,1599525032748728320,human#1,human,human
15329,1044153909806166016,human#4,human,human
15330,1658333735593603074,bot#23,bot,chatgpt
15331,995408161614905344,human#8,human,human
15332,1135708603795402752,human#3,human,human
15333,1085198870965977088,human#4,human,human
15334,1625157376276922370,human#1,human,human
15335,1277733067612999680,bot#1,bot,gpt3
15336,1083754450622210048,human#10,human,human
15337,1198735158263844865,bot#17,bot,gpt2
15338,1164987961106038784,bot#12,bot,rnn
15339,1204790228499615744,bot#12,bot,rnn
15340,1223495982190481409,human#7,human,human
15341,1144693644223381504,human#4,human,human
15342,930616477798957056,bot#11,bot,others
15343,1138914942243840000,human#8,human,human
15344,1183318962697883648,bot#14,bot,gpt2
15345,1218164098212474881,human#12,human,human
15346,1228287776203923456,bot#13,bot,gpt2
15347,1226563498479640576,human#12,human,human
15348,1202528066536239105,bot#10,bot,others
15349,918117091286441986,human#4,human,human
15350,1162783435242405888,bot#12,bot,rnn
15351,1591154199890661376,human#17,human,human
15352,1625154482957942785,human#1,human,human
15353,1133037434420154368,bot#12,bot,rnn
15354,1393973422976290825,bot#24,bot,gpt3
15355,1633957128535953409,bot#23,bot,chatgpt
15356,947711403409883136,human#8,human,human
15357,1212019292088209410,human#13,human,human
15358,837718471639252992,bot#6,bot,rnn
15359,1177160916460113920,bot#10,bot,others
15360,1037992278491426816,human#4,human,human
15361,1616992655660949505,human#1,human,human
15362,1633015570022141953,bot#23,bot,chatgpt
15363,1199227148701175808,bot#17,bot,gpt2
15364,1490963728338092033,human#17,human,human
15365,1653135727507693568,bot#23,bot,chatgpt
15366,1223776343470440449,human#10,human,human
15367,1029586241052762112,human#10,human,human
15368,1222762165687316480,human#7,human,human
15369,1180977534034309122,bot#4,bot,gpt2
15370,942567663271899136,human#4,human,human
15371,1278875744827998216,human#7,human,human
15372,1619070092964143112,bot#8,bot,gpt3
15373,1399042343043538945,bot#24,bot,gpt3
15374,1144875437568380928,bot#12,bot,rnn
15375,1310960834051477514,bot#1,bot,gpt3
15376,1229380244160831489,bot#4,bot,gpt2
15377,1197071634831511557,human#4,human,human
15378,1226415437111578625,bot#13,bot,gpt2
15379,1224047190332428288,human#7,human,human
15380,1038077785695109120,human#10,human,human
15381,1199180160773345283,human#12,human,human
15382,1169306416584130560,bot#12,bot,rnn
15383,1132678491533561856,human#10,human,human
15384,1216162913662070785,bot#10,bot,others
15385,1230568927513591809,human#10,human,human
15386,988508640070979584,human#3,human,human
15387,1517977336070647808,human#17,human,human
15388,1055197065884557313,human#10,human,human
15389,1220073682858434560,bot#10,bot,others
15390,1177714281426481158,bot#4,bot,gpt2
15391,1179808466635935744,human#4,human,human
15392,1194645472071143425,human#10,human,human
15393,1110559873333235713,human#10,human,human
15394,1208076268018655232,human#7,human,human
15395,1628323819994718210,bot#8,bot,gpt3
15396,1141952028509270016,human#10,human,human
15397,1654368737926217728,bot#23,bot,chatgpt
15398,1564034656449662976,human#17,human,human
15399,1228770959496294400,bot#13,bot,gpt2
15400,1226442903100084225,bot#12,bot,rnn
15401,1508291866336595977,human#16,human,human
15402,1225547938107097089,human#12,human,human
15403,1229948717450424320,bot#2,bot,gpt2
15404,1193936458278526976,bot#10,bot,others
15405,1210179032031072256,human#12,human,human
15406,1065093225512296448,human#4,human,human
15407,1220061617561300994,human#12,human,human
15408,1199498203873329152,bot#17,bot,gpt2
15409,804507277046775809,human#4,human,human
15410,1138832010783350785,human#10,human,human
15411,1227946304057364481,human#12,human,human
15412,809236154579091456,human#4,human,human
15413,1605579574548504577,human#1,human,human
15414,1198246574196973568,bot#2,bot,gpt2
15415,1200894037068263424,bot#17,bot,gpt2
15416,1596771166072410112,human#17,human,human
15417,1219665466769256448,bot#4,bot,gpt2
15418,1136768032108269568,human#2,human,human
15419,1204820427450662912,bot#12,bot,rnn
15420,1167123027592720388,human#2,human,human
15421,1210832654133645314,bot#4,bot,gpt2
15422,1222008772102705152,human#12,human,human
15423,1211343407982841856,bot#12,bot,rnn
15424,1602679227421233158,human#1,human,human
15425,819038846234935296,human#8,human,human
15426,1123248613050576896,human#10,human,human
15427,1357223536687935488,bot#24,bot,gpt3
15428,1085076487269580800,bot#11,bot,others
15429,719286333336907777,human#8,human,human
15430,1219430494460268544,human#12,human,human
15431,1214741009994678275,bot#2,bot,gpt2
15432,1602641054414802944,human#1,human,human
15433,1180286507279536129,bot#10,bot,others
15434,1158772530792017921,human#10,human,human
15435,1226626150824280064,human#9,human,human
15436,1223637131836448772,bot#14,bot,gpt2
15437,1357164344195252230,bot#24,bot,gpt3
15438,1161877464638902272,bot#12,bot,rnn
15439,1195773025246953472,bot#4,bot,gpt2
15440,1154176725867089920,bot#12,bot,rnn
15441,1185630706535424002,human#2,human,human
15442,1165078558198255616,bot#12,bot,rnn
15443,1348470593075568640,bot#24,bot,gpt3
15444,1183178033437368320,bot#4,bot,gpt2
15445,875695686372786176,bot#20,bot,rnn
15446,1124249528347947011,bot#12,bot,rnn
15447,1193919814072324097,bot#4,bot,gpt2
15448,1228703807229616130,human#6,human,human
15449,1218773610418098176,bot#3,bot,gpt2
15450,1147735087124905985,human#10,human,human
15451,1034586771336527873,bot#11,bot,others
15452,1352314054178553858,bot#24,bot,gpt3
15453,1242283592132239366,bot#1,bot,gpt3
15454,1230544816682856448,human#10,human,human
15455,1631485986223058945,bot#23,bot,chatgpt
15456,1216565102972829696,human#15,human,human
15457,1195142621171212288,bot#4,bot,gpt2
15458,1212104622996893703,bot#4,bot,gpt2
15459,1186097053132193792,bot#12,bot,rnn
15460,1200250597644984320,human#10,human,human
15461,1131066601732595712,human#10,human,human
15462,1208839659268132864,bot#10,bot,others
15463,1518629257622163456,human#17,human,human
15464,1252915116363874305,human#12,human,human
15465,1034487125368958977,human#4,human,human
15466,1207547596304044032,human#7,human,human
15467,1217340671389913090,bot#10,bot,others
15468,1220363841613156353,human#7,human,human
15469,822546674275024896,bot#16,bot,rnn
15470,1092863395978633216,human#11,human,human
15471,1171478193800269824,bot#14,bot,gpt2
15472,1022134627337564160,human#10,human,human
15473,1055495739948785664,human#10,human,human
15474,1214230182698995720,bot#10,bot,others
15475,1181527782456619008,bot#15,bot,gpt2
15476,1190746861424070657,human#2,human,human
15477,1438310992836976640,bot#24,bot,gpt3
15478,1516577917152681994,human#17,human,human
15479,1605675119082364939,human#1,human,human
15480,1227009846555353088,human#6,human,human
15481,1069626997687517184,human#10,human,human
15482,906634972760625152,human#4,human,human
15483,1139368127165190145,bot#22,bot,gpt2
15484,933787394377056256,bot#11,bot,others
15485,1205150488280350720,human#12,human,human
15486,1221040017063190528,bot#14,bot,gpt2
15487,1655490802158809088,bot#23,bot,chatgpt
15488,1140384161993093120,human#4,human,human
15489,1221491096632492032,human#10,human,human
15490,1196153477099085824,human#12,human,human
15491,1267554318003122177,human#9,human,human
15492,1214412659228991488,human#10,human,human
15493,1123434155457503232,bot#12,bot,rnn
15494,1137967824276676608,bot#22,bot,gpt2
15495,1209501269401845760,bot#12,bot,rnn
15496,1357399699158831106,bot#24,bot,gpt3
15497,1194990643338268672,human#12,human,human
15498,943149068645101569,bot#11,bot,others
15499,1657826874897182720,bot#23,bot,chatgpt
15500,1192894583325089792,bot#10,bot,others
15501,1179070074168020992,human#10,human,human
15502,1199703174350876672,human#2,human,human
15503,1209888284093997056,bot#4,bot,gpt2
15504,1216897664735944704,bot#4,bot,gpt2
15505,1188552142300139520,human#10,human,human
15506,1229752465173577729,bot#10,bot,others
15507,1193345679487201280,human#10,human,human
15508,1207434514433069057,human#12,human,human
15509,1253463520940822538,human#12,human,human
15510,1208221277917515777,human#12,human,human
15511,1490976774167339015,human#17,human,human
15512,1185961906328109056,human#4,human,human
15513,1055282503928279040,human#10,human,human
15514,1201196802587987970,bot#17,bot,gpt2
15515,1193891155093491713,bot#10,bot,others
15516,1215208878775750657,bot#12,bot,rnn
15517,1084146287996354560,human#10,human,human
15518,812739758069661696,human#8,human,human
15519,1146355187340075009,bot#12,bot,rnn
15520,1022856505027047431,human#10,human,human
15521,1640608259366060032,bot#8,bot,gpt3
15522,1221036645144834048,bot#4,bot,gpt2
15523,1532595594547474432,human#17,human,human
15524,875705024969662465,bot#20,bot,rnn
15525,936505290203136000,bot#11,bot,others
15526,1405572225512652805,bot#24,bot,gpt3
15527,1144410731640569856,human#10,human,human
15528,1164567546772639745,human#10,human,human
15529,1167085985567363076,human#10,human,human
15530,1067442490557394945,human#10,human,human
15531,1150973229827158021,human#3,human,human
15532,1200634770956402688,bot#17,bot,gpt2
15533,1655270850692624396,human#5,human,human
15534,1183985881683644416,bot#10,bot,others
15535,1183077155342733319,bot#12,bot,rnn
15536,1255256636165443584,human#9,human,human
15537,1202081090560638976,bot#4,bot,gpt2
15538,1642653955162542081,human#17,human,human
15539,1157318239988396032,human#9,human,human
15540,946742746017959936,bot#11,bot,others
15541,539903412360323072,human#8,human,human
15542,1634315841163628545,human#17,human,human
15543,1219322626297888768,human#7,human,human
15544,1218782776763265024,bot#4,bot,gpt2
15545,1205102300785729537,human#12,human,human
15546,1071066844318945280,human#10,human,human
15547,1188979493660217346,human#2,human,human
15548,1253462557010124807,human#12,human,human
15549,1181068382323363840,bot#4,bot,gpt2
15550,1185296241158184961,bot#4,bot,gpt2
15551,1161635874099978242,bot#12,bot,rnn
15552,1124124860014194688,bot#22,bot,gpt2
15553,1008448265237549058,human#4,human,human
15554,1656132989083062272,bot#23,bot,chatgpt
15555,1632082848357433344,bot#23,bot,chatgpt
15556,1218986636878413827,bot#4,bot,gpt2
15557,1630991212361699328,bot#23,bot,chatgpt
15558,1187315798391439360,bot#4,bot,gpt2
15559,1200381175480504327,bot#12,bot,rnn
15560,1610638026069229576,human#1,human,human
15561,1598777748347944960,human#1,human,human
15562,1193663878565109760,bot#4,bot,gpt2
15563,1171887322318692353,human#9,human,human
15564,1037403404794978304,human#8,human,human
15565,987492325973741568,human#4,human,human
15566,1144098420606623745,human#2,human,human
15567,1215148481519636481,bot#12,bot,rnn
15568,1182853425895051265,bot#10,bot,others
15569,971620012569059328,human#4,human,human
15570,1206288430721904644,human#12,human,human
15571,705964411505217536,bot#16,bot,rnn
15572,1209235491503169536,human#12,human,human
15573,1137748476169637888,bot#12,bot,rnn
15574,1141798196030525440,human#4,human,human
15575,1047137209596297218,human#10,human,human
15576,1198703013969485824,bot#17,bot,gpt2
15577,1198569236748099584,bot#12,bot,rnn
15578,1221825202876768257,bot#13,bot,gpt2
15579,1587278873980391426,human#17,human,human
15580,791103956495704065,human#8,human,human
15581,1186253549967151106,human#9,human,human
15582,931643253211795456,bot#11,bot,others
15583,1225084881245327360,human#10,human,human
15584,918741066613788672,human#8,human,human
15585,1133248826402254848,bot#12,bot,rnn
15586,1615748706568921089,bot#8,bot,gpt3
15587,1025559013843292160,human#10,human,human
15588,1150118442592116738,human#4,human,human
15589,1200605363810131968,bot#11,bot,others
15590,1224751759773405184,bot#12,bot,rnn
15591,1023587039575302145,human#10,human,human
15592,927759670135181312,human#4,human,human
15593,752620433124581376,human#4,human,human
15594,1576278304138547200,human#17,human,human
15595,1207686380626857984,human#12,human,human
15596,1180558303316721664,bot#10,bot,others
15597,1625249812151955480,bot#8,bot,gpt3
15598,1653932618357022720,human#5,human,human
15599,1226830302485630977,human#12,human,human
15600,1222274948376383489,human#7,human,human
15601,1179560861377191938,human#9,human,human
15602,1559528471658889217,human#17,human,human
15603,1018171429706059776,human#10,human,human
15604,1203142585251794944,bot#4,bot,gpt2
15605,746443585847951360,bot#16,bot,rnn
15606,1155143091927408640,bot#12,bot,rnn
15607,1490981675933011971,human#17,human,human
15608,1435414094568427522,bot#24,bot,gpt3
15609,1113826603635695616,human#10,human,human
15610,1225964767900123136,human#7,human,human
15611,1142731309644517376,bot#12,bot,rnn
15612,1220325126186598400,human#12,human,human
15613,1624661190319259649,bot#8,bot,gpt3
15614,1225446902642040832,human#10,human,human
15615,1230600271698333696,human#10,human,human
15616,1016344741535997957,human#4,human,human
15617,1195356922993610753,human#2,human,human
15618,1230522502285348864,bot#13,bot,gpt2
15619,748500417538043904,human#4,human,human
15620,1496908992857083904,human#17,human,human
15621,1276935602634723331,human#9,human,human
15622,764428026457296897,human#4,human,human
15623,1029169554142969856,human#8,human,human
